month,gc_id,fmv,segment,manufacturer,model_name,model_number,condition,region,launch_year,thermalDesignPower,capacity,type,clockSpeed,fill_method,gap_filled,is_synthetic,capacity_gb,tdp_w,clock_mhz,gpu_tier_flag,gpu_type_enc,manufacturer_enc,condition_enc,fmv_lag_1m,fmv_lag_2m,fmv_lag_3m,fmv_lag_6m,fmv_lag_12m,roll_mean_3m,roll_std_3m,roll_mean_6m,roll_std_6m,roll_mean_12m,roll_std_12m,mom_1m,mom_3m,mom_6m,mom_12m,vol_ratio_3_6,pct_from_roll_mean_12,trend_slope_pct,trend_r2,month_sin,month_cos,months_elapsed,fmv_lead_4m,ea2_ai_demand_index,ea2_major_gpu_launch,ea2_datacenter_expansion,ea1_supply_pressure_index,ea3_new_export_control,ea3_new_tariff_action,ea3_policy_risk_index,ea1_dram_shortage_active
2025-11-01,224341,242.68471935851585,GPU,Nvidia,Quadro,P4000,Refurbished,UK,,,8GB,GDDR5,,cubic_spline,True,False,8.0,,,0,2,1,1,220.0346736,197.4755636,200.5261452576499,237.2761657,182.5264075,206.0121274858833,12.239295803042433,219.35814379294163,17.658673092909204,225.04067010480415,25.81468610478211,10.293852958689254,21.02397871693873,2.279434026826843,32.95868947539322,0.6931039347433806,7.8403824719748005,-0.708809,0.068726,-0.5000000000000004,0.8660254037844384,47.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,224341,238.882444,GPU,Nvidia,Quadro,P4000,Refurbished,UK,,,8GB,GDDR5,,cubic_spline,False,False,8.0,,,0,2,1,1,242.68471935851585,220.0346736,197.4755636,239.3481963,195.167214,220.06498551950529,22.604593121946824,220.25956940269427,18.853869028856064,230.05386275968047,22.42693783594553,-1.566755158118871,20.968103417530905,-0.19459194061201002,22.39885947237019,1.1989365730370904,3.837614867411316,-1.231013,0.279505,-2.4492935982947064e-16,1.0,48.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01,224341,184.0258608,GPU,Nvidia,Quadro,P4000,Refurbished,UK,,,8GB,GDDR5,,cubic_spline,False,False,8.0,,,0,2,1,1,238.882444,242.68471935851585,220.0346736,221.4881183,250.8513692,233.86727898617195,12.129305557312119,220.18194401936094,18.760285253843527,233.69679859301382,19.61969500939209,-22.963840406790204,-16.365062928881947,-16.91389036465528,-26.63948321793732,0.6465416379970618,-21.254436557137627,-1.756692,0.380543,0.49999999999999994,0.8660254037844387,49.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,244815,411.8340975581015,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,0.0,385.6756007842966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,244815,403.6944759647359,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,411.8340975581015,,,,,,,,,,,-1.9764321705337373,,,,,,,,0.49999999999999994,0.8660254037844387,1.0,382.852550177406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,244815,396.426257884947,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,403.6944759647359,411.8340975581015,,,,407.7642867614187,5.755581624961289,,,,,-1.8004254485820104,,,,,,,,0.8660254037844386,0.5000000000000001,2.0,382.1640635211261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,244815,390.3128591072228,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,396.426257884947,403.6944759647359,411.8340975581015,,,403.98494380259484,7.708025656549883,,,,,-1.542127610401245,-5.225705831179395,,,,,-1.793257,0.996022,1.0,6.123233995736766e-17,3.0,383.86506424586776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,244815,385.6756007842966,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,390.3128591072228,396.426257884947,403.6944759647359,,,396.81119765230187,6.699108253990815,,,,,-1.1880875084497977,-4.463493124937711,,,,,-1.652427,0.989019,0.8660254037844387,-0.4999999999999998,4.0,388.08728905895697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,244815,382.852550177406,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,385.6756007842966,390.3128591072228,396.426257884947,,,390.8049059254888,5.392192464801794,397.5886582598608,10.44536879437786,,,-0.7319754221293051,-3.424018323095146,,,0.5162280596262049,,-1.482885,0.973159,0.49999999999999994,-0.8660254037844387,5.0,394.778804077021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,244815,382.1640635211261,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,382.852550177406,385.6756007842966,390.3128591072228,411.8340975581015,,386.28033668964173,3.766740164716175,395.13264024611834,11.112008382979877,,,-0.1798307614670147,-2.087759958699731,-7.204365595976325,,0.338979240736143,,-1.284478,0.938256,1.2246467991473532e-16,-1.0,6.0,403.652043770054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,244815,383.86506424586776,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,382.1640635211261,382.852550177406,385.6756007842966,403.6944759647359,,383.5640714942762,1.860758024550476,390.187634573289,8.484226197116705,,,0.4450969850668951,-0.4694454444997276,-4.911984904296862,,0.21931970946069773,,-1.058983,0.863005,-0.4999999999999997,-0.8660254037844388,7.0,414.1535557530513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,244815,388.08728905895697,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,383.86506424586776,382.1640635211261,382.852550177406,396.426257884947,,382.9605593147999,0.8556286266325173,386.8827326201444,5.512101966968633,,,1.0999242198255432,1.367298945540596,-2.1035359439813384,,0.155227285663416,,-0.810489,0.708411,-0.8660254037844384,-0.5000000000000004,8.0,425.4658705893792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,244815,394.778804077021,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,388.08728905895697,383.86506424586776,382.1640635211261,390.3128591072228,,384.70547227531694,3.0497318627995673,385.4929044824794,3.184295485415394,,,1.724229369709529,3.30087042713203,1.144196217366078,,0.9577414774375836,,-0.545534,0.43751,-1.0,-1.8369701987210297e-16,9.0,436.5421378156241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,244815,403.652043770054,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,394.778804077021,388.08728905895697,383.86506424586776,385.6756007842966,,388.9103857939486,5.503230456004101,386.23722864411235,4.698309198891936,,,2.2476484556404497,5.154670577552878,4.6610267668478755,,1.1713214739681246,,-0.27293,0.128335,-0.8660254037844386,0.5000000000000001,10.0,446.1580818800516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,244815,414.1535557530513,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,403.652043770054,394.778804077021,388.08728905895697,382.852550177406,,395.506045635344,7.807820279519093,389.2333024750719,8.479058394142617,393.03119146815783,9.93122024662046,2.6016248759487715,6.71659892734453,8.1757338591949,,0.9208357716834195,5.374220861706022,-0.003231,1.7e-05,-0.5000000000000004,0.8660254037844384,11.0,452.95078698316274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,244815,425.4658705893792,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,414.1535557530513,403.652043770054,394.778804077021,382.1640635211261,411.8340975581015,404.1948012000421,9.698772594912114,394.45013673767954,12.461821868970668,394.79138849189894,11.262431943509208,2.731430088957909,7.773230526928487,11.33068522175671,3.310015637875763,0.7782788661954467,7.769795135262863,0.490419,0.265553,-2.4492935982947064e-16,1.0,12.0,455.4151871807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,244815,436.5421378156241,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,425.4658705893792,414.1535557530513,403.652043770054,383.86506424586776,403.6944759647359,414.42382337082813,10.909424529497278,401.6671045823884,15.968753386018397,395.92736957783876,13.585589254815032,2.6033268452064995,8.148130191137204,13.722810038273337,8.136762776451146,0.6831732111943776,10.25813605184486,0.967444,0.602673,0.49999999999999994,0.8660254037844387,13.0,451.8637711995476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,244815,446.1580818800516,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,436.5421378156241,425.4658705893792,414.1535557530513,388.08728905895697,396.426257884947,425.38718805268485,11.194498421069603,410.44661684401444,18.50341435022903,398.66467473207945,17.912839409207045,2.2027527772104483,7.727695605270557,14.963332852747136,12.545037823790683,0.604996364950939,11.913121517448182,1.385714,0.799298,0.8660254037844386,0.5000000000000001,14.0,440.42354462078777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,244815,452.95078698316274,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,446.1580818800516,436.5421378156241,425.4658705893792,394.778804077021,390.3128591072228,436.05536342835165,10.354690434896746,420.1250823141968,19.622511286564176,402.8089933983381,22.51075835472287,1.5224884136330274,6.459957964597685,14.735335916057046,16.048133289590826,0.5276944568245328,12.448032294859763,1.701425,0.906223,1.0,6.123233995736766e-17,14.9,419.21049448098313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,244815,455.4151871807,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,452.95078698316274,446.1580818800516,436.5421378156241,403.652043770054,385.6756007842966,445.2170022262795,8.244705274411421,429.82041279855383,18.95421437722556,408.02882072133315,26.29407742344433,0.5440768110706262,4.323305296371416,12.8237040316173,18.082447075880204,0.4349800582775854,11.613485139504345,1.872413,0.959826,0.8660254037844387,-0.4999999999999998,16.0,386.8129477610327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,244815,451.8637711995476,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,455.4151871807,452.95078698316274,446.1580818800516,414.1535557530513,382.852550177406,451.5080186813048,4.794234549588335,438.4476033669948,16.24838237317893,413.84045292103343,28.517401452803103,-0.7798194002132108,1.2788492579699495,9.105370441146698,18.025535154503537,0.2950591904768402,9.187917229969194,1.859594,0.963675,0.49999999999999994,-0.8660254037844387,17.0,343.0677012377097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,244815,440.42354462078777,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,451.8637711995476,455.4151871807,452.95078698316274,425.4658705893792,382.1640635211261,453.40991512113675,1.8196807008689209,444.73263927474414,11.600279310410052,419.59138800621184,28.65834418555829,-2.5317866374615194,-2.7656961246963596,3.5155990328174402,15.244625714641824,0.15686524885964992,4.964867537812171,1.626281,0.875255,1.2246467991473532e-16,-1.0,18.0,289.85179447664547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,244815,419.21049448098313,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,440.42354462078777,451.8637711995476,455.4151871807,436.5421378156241,383.86506424586776,449.23416766701183,7.834120736546981,447.2255849466456,7.52201638951581,424.44634476451694,26.602519490453112,-4.816511378398136,-7.949821112432853,-3.9702108532672864,9.207774691493276,1.0414921120706653,-1.2335717689920642,1.13636,0.556505,-0.4999999999999997,-0.8660254037844388,19.0,231.3976209533185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,244815,386.8129477610327,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,419.21049448098313,440.42354462078777,451.8637711995476,446.1580818800516,388.08728905895697,437.16593676710613,16.568588558204688,444.3369777242055,13.442831501625259,427.39179728410994,23.473582808912273,-7.728228931878533,-14.396113958378798,-13.301369296942077,-0.3283646060694978,1.2325222224351708,-9.494531664140085,0.353257,0.052866,-0.8660254037844384,-0.5000000000000004,20.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,244815,343.0677012377097,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,386.8129477610327,419.21049448098313,440.42354462078777,452.95078698316274,394.778804077021,415.48232895426787,26.99904512312879,434.4461220377023,26.915690737915707,427.2856021759496,23.669626339830046,-11.30914742552729,-22.10504968958985,-24.25938731165902,-13.098753607152247,1.0030968696298648,-19.7099786441108,-0.758273,0.122832,-1.0,-1.8369701987210297e-16,21.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,244815,289.85179447664547,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,343.0677012377097,386.8129477610327,419.21049448098313,455.4151871807,403.652043770054,383.0303811599085,38.21206744329511,416.1322744134602,43.857686016999594,422.97634360600705,32.99571559579727,-15.511779910808688,-30.857696004126588,-36.35438548481304,-28.19266025028141,0.8712741349026897,-31.473284769174732,-2.226366,0.42906,-0.8660254037844386,0.5000000000000001,22.0,79.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,244815,231.3976209533185,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,gp,True,True,16.0,,,1,1,1,2,289.85179447664547,343.0677012377097,386.8129477610327,451.8637711995476,414.1535557530513,339.910814491796,48.55760251499767,388.5383756294511,62.37396250168727,413.4929894982229,50.673104467044986,-20.166917934343466,-40.178418976742094,-48.7904019525542,-44.12757834891203,0.7784915462711568,-44.03832064139192,-4.062516,0.638584,-0.5000000000000004,0.8660254037844384,23.0,61.5132397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,244815,189.0,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,231.3976209533185,289.85179447664547,343.0677012377097,440.42354462078777,425.4658705893792,288.10570555589123,55.85551295592921,351.79401725507955,80.04346295959368,398.26332826491193,73.00085591151972,-18.32241004840395,-44.90883306177431,-57.08676288804399,-55.57810553918541,0.6978147982443654,-52.54396109644238,-6.073476,0.779203,-2.4492935982947064e-16,1.0,24.0,44.169712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,244815,105.0,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,189.0,231.3976209533185,289.85179447664547,419.21049448098313,436.5421378156241,236.7498051433213,50.63847864018687,309.8900931516149,89.60563108888188,378.5578390491303,93.91091580794365,-44.44444444444444,-63.774590324828814,-74.9529171186426,-75.9473391216251,0.565126075502525,-72.2631552780042,-8.798759,0.855733,0.49999999999999994,0.8660254037844387,25.0,32.98323529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,244815,79.16666667,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,105.0,189.0,231.3976209533185,386.8129477610327,446.1580818800516,175.13254031777282,64.32977128976384,257.5216774047844,103.65340315884464,350.92932756449494,120.34932406286059,-24.6031746,-65.78760561848176,-79.53360477506352,-82.25591558570406,0.6206238225597,-77.44085191755583,-11.550378,0.919647,0.8660254037844386,0.5000000000000001,26.0,34.22136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,244815,61.5132397,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,79.16666667,105.0,189.0,343.0677012377097,452.95078698316274,124.38888888999999,57.42636186357511,206.2472972229456,102.99518903107268,320.34670963032397,139.11618028818924,-22.29906564537688,-67.45331232804233,-82.06964996177888,-86.41944302388714,0.557563536741994,-80.79791742796876,-14.224923,0.960011,1.0,6.123233995736766e-17,27.0,20.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,244815,44.169712,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,61.5132397,79.16666667,105.0,289.85179447664547,455.4151871807,81.89330212333333,21.87122506900144,159.32155363332734,91.71261287455764,287.7269140233937,150.61351467733414,-28.194788283927764,-57.93360761904762,-84.76127702443502,-90.30122111793469,0.23847565109628258,-84.648738144667,-16.836944,0.976676,0.8660254037844387,-0.4999999999999998,28.0,19.45485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,244815,32.98323529,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,44.169712,61.5132397,79.16666667,231.3976209533185,451.8637711995476,61.616539456666665,17.49870601425356,118.37453988721974,75.12372734360437,253.45645775833543,155.69081320175357,-25.32612553597813,-58.33696595122792,-85.74607847992787,-92.70062408357269,0.23293181306376307,-86.9866265859958,-19.279614,0.971774,0.49999999999999994,-0.8660254037844387,29.0,18.7155525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,244815,34.22136364,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,32.98323529,44.169712,61.5132397,189.0,440.42354462078777,46.22206233,14.375305016465227,85.30547561,56.8752178441488,218.54974643253976,154.11246198246977,3.753811107715621,-44.36748282662797,-81.8934583915344,-92.22989686678417,0.2527516475779816,-84.34161366068518,-21.191132,0.943211,1.2246467991473532e-16,-1.0,30.0,18.71732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,244815,20.175,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,34.22136364,32.98323529,44.169712,105.0,419.21049448098313,37.12477031,6.132425540873626,59.509036216666665,28.419171061621622,184.6995646841408,145.30723345847647,-41.04559884803001,-54.32390412688224,-80.78571428571428,-95.18738193208205,0.2157848139756299,-89.07685568479722,-22.983815,0.906838,-0.4999999999999997,-0.8660254037844388,31.0,18.69184911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,244815,19.45485,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,20.175,34.22136364,32.98323529,79.16666667,386.8129477610327,29.126532976666667,7.776933677677592,45.37153621666667,21.525666543947228,151.44660681072554,131.79183267261462,-3.5695167286245333,-41.015943921370244,-75.42545263261367,-94.9704760110515,0.3612865442192022,-87.15398752755536,-24.154196,0.858819,-0.8660254037844384,-0.5000000000000004,32.0,20.21839643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,244815,18.7155525,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,19.45485,20.175,34.22136364,61.5132397,343.0677012377097,24.617071213333332,8.325351570251168,35.41956677166667,15.824570818168157,120.83343199730614,113.5535398347536,-3.800067849405153,-45.310325161548704,-69.57475725343726,-94.54464747556281,0.5261028350097716,-84.51127954354781,-24.532404,0.804669,-1.0,-1.8369701987210297e-16,33.0,25.32043421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,244815,18.71732,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,18.7155525,19.45485,20.175,44.169712,289.85179447664547,19.448467500000003,0.7297446837808774,28.286618905,10.439883736726092,93.80408626916368,92.49640534604838,0.00944401721509891,-7.225179677819082,-57.62408412352791,-93.54245157122595,0.06989969449695449,-80.04637031878113,-23.857883,0.747871,-0.8660254037844386,0.5000000000000001,34.0,29.35775851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,244815,18.69184911,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,18.71732,18.7155525,19.45485,32.98323529,231.3976209533185,18.96257416666667,0.4263242932788381,24.04455357166667,7.433491611577601,71.2095467294432,70.83180782193288,-0.13608192839573707,-3.921905797269065,-43.32924303618246,-91.92219477754664,0.05735182274435362,-73.75092249776752,-21.927513,0.689719,-0.5000000000000004,0.8660254037844384,35.0,30.08102401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,244815,20.21839643,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,18.69184911,18.71732,18.7155525,34.22136364,189.0,18.708240536666665,0.014222873400369833,21.662655875,6.180530431361605,53.4840657425,50.915413202707825,8.166914418238624,8.029920196050844,-40.91878791654137,-89.30243575132275,0.0023012383092880354,-62.19734579016144,-17.370738,0.754676,-2.4492935982947064e-16,1.0,36.0,30.14582540125261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,244815,25.32043421,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,20.21839643,18.69184911,18.71732,20.175,105.0,19.20918851333333,0.874092475553364,19.32882800666667,0.7319851868278013,39.41893211166667,28.4193801130566,25.23463123133549,35.27809649030949,25.504010954151155,-75.88530075238096,1.1941395690552317,-35.765803755738965,-13.449635,0.653495,0.49999999999999994,0.8660254037844387,37.0,29.75551818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,244815,29.35775851,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,25.32043421,20.21839643,18.69184911,19.45485,79.16666667,21.41022658333333,3.4712936266966,20.186400375,2.5864944314892764,32.77896829583333,19.663289676951003,15.944925219353113,57.061820568056156,50.902003921901226,-62.9165155678772,1.3420843224850345,-10.437210088360878,-8.494081,0.443589,0.8660254037844386,0.5000000000000001,38.0,27.74774031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,244815,30.08102401,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,29.35775851,25.32043421,20.21839643,18.7155525,61.5132397,24.965529716666666,4.580005754018247,21.83688512666667,4.487400401501736,28.628225949166666,13.164127363688857,2.4636264371260985,48.78046394107627,60.72741646285888,-51.098293380896344,1.0206367482798102,5.074705164801257,-3.387515,0.149082,1.0,6.123233995736766e-17,39.0,27.467753831379696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,244815,30.14582540125261,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,True,False,16.0,,,1,1,1,2,30.08102401,29.35775851,25.32043421,18.71732,44.169712,28.253072243333335,2.565356236812277,23.731130378333333,5.241715939224788,26.00887464166667,8.227400005024665,0.215422823475242,19.057300326022375,61.058449613794096,-31.750006879708405,0.48941153365736845,15.905919869975737,0.41687,0.00369,0.8660254037844387,-0.4999999999999998,40.0,27.47027237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,244815,29.75551818,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,30.14582540125261,30.08102401,29.35775851,18.69184911,32.98323529,29.861535973750872,0.43748554808012907,25.6358812785421,5.1306820543417695,24.840217425104385,6.14595544035413,-1.2947305839447698,1.3548707060333287,59.1898051652954,-9.785932403600794,0.08526849714063121,19.78767202708959,2.697213,0.168622,0.49999999999999994,-0.8660254037844387,41.0,28.02302386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,244815,27.74774031,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,29.75551818,30.14582540125261,30.08102401,20.21839643,34.22136364,29.99412253041754,0.20916221472861984,27.4798261235421,3.9992629722842388,24.57124099927105,5.819119839524491,-6.747581601013808,-7.75666313495289,37.24006454254691,-18.916906404142342,0.0523001903546127,12.927712160827312,5.0914,0.748655,1.2246467991473532e-16,-1.0,42.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,244815,27.467753831379696,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,True,False,16.0,,,1,1,1,2,27.74774031,29.75551818,30.14582540125261,25.32043421,20.175,29.2163612970842,1.2867480850900697,28.734716770208767,1.8902611043938637,24.031772388437716,5.0986333024313435,-1.0090424499158313,-8.883722818090877,8.480579770356545,36.14747871811497,0.6807250501526252,14.297661393443938,4.790677,0.715545,-0.4999999999999997,-0.8660254037844388,43.0,29.53592326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,244815,27.47027237,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,27.467753831379696,27.74774031,29.75551818,29.35775851,19.45485,28.32367077379323,1.247893566379971,29.09260337377205,1.1869968808115854,24.639501874386024,5.0313194615168095,0.00916907380110743,-7.680073982163127,-6.4292583487158055,41.200124236372936,1.0513031555118737,11.488748879930489,4.163235,0.624396,-0.8660254037844384,-0.5000000000000004,44.0,28.93698177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,244815,28.02302386,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,27.47027237,27.467753831379696,27.74774031,30.08102401,18.7155525,27.561922170459898,0.1609281562059739,28.778022350438718,1.3425864064085524,25.307453738552695,4.807519309168952,2.0121805949170346,0.9920935792410823,-6.841522912637044,49.73121343866283,0.11986428243114734,10.730317437310877,3.291107,0.499557,-1.0,-1.8369701987210297e-16,45.0,29.12776319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,244815,50.0,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,28.02302386,27.47027237,27.467753831379696,30.14582540125261,18.71732,27.65368335379323,0.31986073980259866,28.43502232543872,1.1982492717469195,26.083076351886024,4.379048618906875,78.42471337067192,82.03162991390664,65.86044447110217,167.13226038770506,0.2669400660984971,91.69517937781362,5.031363,0.460428,-0.8660254037844386,0.5000000000000001,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01,244815,29.53592326,GPU,Nvidia,GRID,K1,Used,DE,,,16GB,GDDR3,,akima,False,False,16.0,,,1,1,1,2,50.0,28.02302386,27.47027237,29.75551818,18.69184911,35.164432076666664,12.850950947625137,31.74405142522995,8.984457468614725,28.689966351886024,7.670196746104176,-40.92815348,7.519586490361396,-0.7379972974142279,58.01498870541653,1.4303535847898639,2.94861589497251,3.452003,0.277337,-0.5000000000000004,0.8660254037844384,47.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
