month,gc_id,fmv,segment,manufacturer,model_name,model_number,condition,region,launch_year,type,connector,interface,ports,dataTransferRate,fill_method,gap_filled,is_synthetic,speed_gbps,ports_n,adapter_type_enc,connector_enc,interface_enc,manufacturer_enc,condition_enc,fmv_lag_1m,fmv_lag_2m,fmv_lag_3m,fmv_lag_6m,fmv_lag_12m,roll_mean_3m,roll_std_3m,roll_mean_6m,roll_std_6m,roll_mean_12m,roll_std_12m,mom_1m,mom_3m,mom_6m,mom_12m,vol_ratio_3_6,pct_from_roll_mean_12,trend_slope_pct,trend_r2,month_sin,month_cos,months_elapsed,fmv_lead_4m,ea1_supply_pressure_index,ea3_new_tariff_action,ea3_policy_risk_index
2025-07-01,53340,19.626,NetworkAdapter,Intel,,X520,Used,US,,SFP+ Adapter,Ethernet,Embedded,2,10Gb,akima,False,False,10.0,2,2,0,0,1,0,23.9,23.103328974151395,21.715,24.24,25.41666667,22.906109658050465,1.1057702491839443,23.167544145691902,1.676852624980498,23.62775024784595,1.560699103970756,-17.882845188284513,-9.620078286898448,-19.03465346534653,-22.782950829798953,0.6594319815057119,-16.936653747687096,-1.03328,0.222173,-0.4999999999999997,-0.8660254037844388,43.0,16.665,0.0,0.0,0.0
2025-08-01,53340,18.91285714,NetworkAdapter,Intel,,X520,Used,US,,SFP+ Adapter,Ethernet,Embedded,2,10Gb,akima,False,False,10.0,2,2,0,0,1,0,19.626,23.9,23.103328974151395,20.76326923,25.42857143,22.20977632471713,2.2727948110159604,22.398544145691897,2.0930064981248884,23.14519469201262,1.8293829891668067,-3.633663813308885,-18.137956823624013,-8.911949604383175,-25.62359552103238,1.085899548354075,-18.286031326723705,-1.319105,0.276493,-0.8660254037844384,-0.5000000000000004,44.0,19.72305556,0.0,0.0,0.0
2025-09-01,53340,18.92571429,NetworkAdapter,Intel,,X520,Used,US,,SFP+ Adapter,Ethernet,Embedded,2,10Gb,akima,False,False,10.0,2,2,0,0,1,0,18.91285714,19.626,23.9,25.28366667,24.5625,20.81295238,2.6971355992609696,22.090142130691902,2.482281210523377,22.602218501179284,2.044372707356677,0.06798100310716482,-20.81291092050209,-25.146480781381065,-22.948745893129775,1.0865552169620185,-16.266121004836148,-1.583407,0.331363,-1.0,-1.8369701987210297e-16,45.0,21.0,0.0,0.0,0.0
2025-10-01,53340,18.52267857,NetworkAdapter,Intel,,X520,Used,US,,SFP+ Adapter,Ethernet,Embedded,2,10Gb,akima,False,False,10.0,2,2,0,0,1,0,18.92571429,18.91285714,19.626,21.715,21.6,19.154857143333334,0.4080723221628776,21.0304834006919,2.1856964506527037,22.132486358679284,2.195041057066053,-2.129566756764134,-5.621733567716303,-14.70099668431959,-14.246858472222224,0.18670127868900413,-16.30999667266797,-2.347271,0.580451,-0.8660254037844386,0.5000000000000001,46.0,,0.0,0.0,0.0
2025-11-01,53340,16.665,NetworkAdapter,Intel,,X520,Used,US,,SFP+ Adapter,Ethernet,Embedded,2,10Gb,akima,False,False,10.0,2,2,0,0,1,0,18.52267857,18.92571429,18.91285714,23.103328974151395,23.76,18.78708333333333,0.22907146424074795,20.49842982902523,2.3667860464077903,21.876042906179283,2.4300817285420098,-10.029211288095041,-11.885338758499186,-27.867537969765166,-29.861111111111114,0.0967858774511634,-23.820774755873835,-2.95178,0.669052,-0.5000000000000004,0.8660254037844384,47.0,,0.0,0.0,0.0
2025-12-01,53340,19.72305556,NetworkAdapter,Intel,,X520,Used,US,,SFP+ Adapter,Ethernet,Embedded,2,10Gb,akima,False,False,10.0,2,2,0,0,1,0,16.665,18.52267857,18.92571429,23.9,23.76,18.03779762,1.2058355721262692,19.425375,2.4087086020757567,21.28479290617928,2.7694604720712315,18.350168376837672,4.21300489789862,-17.4767549790795,-16.990506902356916,0.5006149648351462,-7.337338695580575,-2.748841,0.597772,-2.4492935982947064e-16,1.0,48.0,,0.0,0.0,0.0
2026-01-01,53340,21.0,NetworkAdapter,Intel,,X520,Used,US,,SFP+ Adapter,Ethernet,Embedded,2,10Gb,akima,False,False,10.0,2,2,0,0,1,0,19.72305556,16.665,18.52267857,19.626,24.24,18.303578043333335,1.5407562210157693,18.729217593333335,1.1106682371081642,20.948380869512615,2.685369807784993,6.474374298218533,13.374531230123266,7.000917150718422,-13.366336633663355,1.3872335316146438,0.24641107496049622,-2.051579,0.380621,0.49999999999999994,0.8660254037844387,49.0,,0.0,0.0,0.0
2021-12-01,142891,121.79636227976351,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,0.0,209.69755975179092,0.0,0.0,0.0
2022-01-01,142891,124.90725812764248,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,121.79636227976351,,,,,,,,,,,2.554177965293669,,,,,,,,0.49999999999999994,0.8660254037844387,1.0,211.8172610034084,0.0,0.0,0.0
2022-02-01,142891,124.89109316556916,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,124.90725812764248,121.79636227976351,,,,123.351810203703,2.19973554960029,,,,,-0.012941571463209733,,,,,,,,0.8660254037844386,0.5000000000000001,2.0,115.3395111640851,0.0,0.0,0.0
2022-03-01,142891,219.4959317900851,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,124.89109316556916,124.90725812764248,121.79636227976351,,,123.86490452432504,1.791428365760536,,,,,75.74986832655675,80.21550700004315,,,,,19.83334,0.625583,1.0,6.123233995736766e-17,3.0,80.77299318298097,0.0,0.0,0.0
2022-04-01,142891,209.69755975179092,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,219.4959317900851,124.89109316556916,124.90725812764248,,,156.43142769443224,54.6154632219618,,,,,-4.464033551047708,67.88260577900238,,,,,16.882808,0.736034,0.8660254037844387,-0.4999999999999998,4.0,80.58939642040839,0.0,0.0,0.0
2022-05-01,142891,211.8172610034084,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,209.69755975179092,219.4959317900851,124.89109316556916,,,184.6948615691484,52.02278404797183,160.15764102297024,49.83257693938878,,,1.0108373479054578,69.6015749678806,,,1.0439513114332215,,13.527992,0.750332,0.49999999999999994,-0.8660254037844387,5.0,124.69926694581164,0.0,0.0,0.0
2022-06-01,142891,115.3395111640851,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,211.8172610034084,209.69755975179092,219.4959317900851,121.79636227976351,,213.67025084842817,5.1553081551460815,168.7675776863766,49.309376751519544,,,-45.54763355087046,-47.45255175189761,-5.301349724096993,,0.10455025990542889,,5.302916,0.139991,1.2246467991473532e-16,-1.0,6.0,104.15965354572562,0.0,0.0,0.0
2022-07-01,142891,80.77299318298097,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,115.3395111640851,211.8172610034084,209.69755975179092,124.90725812764248,,178.9514439730948,55.09974392066174,167.6914358337635,50.593256281703724,,,-29.969364038598066,-61.48119545187453,-35.33362720968608,,1.0890728917282146,,-0.662033,0.002075,-0.4999999999999997,-0.8660254037844388,7.0,81.24574785072481,0.0,0.0,0.0
2022-08-01,142891,80.58939642040839,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,80.77299318298097,115.3395111640851,211.8172610034084,124.89109316556916,,135.97658845015818,67.91587996434627,160.33572500965326,60.32922811774008,,,-0.2272996893363355,-61.95333843963188,-35.47226277091645,,1.125754167313394,,-3.769611,0.070918,-0.8660254037844384,-0.5000000000000004,8.0,95.15291106477434,0.0,0.0,0.0
2022-09-01,142891,124.69926694581164,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,80.58939642040839,80.77299318298097,115.3395111640851,219.4959317900851,,92.23396692249149,20.010198848786708,152.9521088854598,67.78514158854588,,,54.73408721824464,8.11496050855558,-43.18834707831043,,0.29520036957727575,,-3.493357,0.080576,-1.0,-1.8369701987210297e-16,9.0,59.96826722685724,0.0,0.0,0.0
2022-10-01,142891,104.15965354572562,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,124.69926694581164,80.58939642040839,80.77299318298097,209.69755975179092,,95.35388551640034,25.414011595398193,137.15266474474757,59.743677825972114,,,-16.4713184793713,28.953564107454998,-50.328628683607725,,0.42538411628133926,,-3.9108,0.122112,-0.8660254037844386,0.5000000000000001,10.0,51.90341231200934,0.0,0.0,0.0
2022-11-01,142891,81.24574785072481,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,104.15965354572562,124.69926694581164,80.58939642040839,211.8172610034084,,103.14943897064855,22.07228056993051,119.56301371040335,48.612626458984025,138.0151170342974,51.2283297593067,-21.99883055960983,0.8144389454072254,-61.643471610456956,,0.45404418929212914,-41.13271821482073,-4.753264,0.196576,-0.5000000000000004,0.8660254037844384,11.0,115.6369477978237,0.0,0.0,0.0
2022-12-01,142891,95.15291106477434,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,81.24574785072481,104.15965354572562,124.69926694581164,115.3395111640851,121.79636227976351,103.36822278075402,21.73756776708414,97.80109485162275,19.65613034688686,133.28433626899968,51.52017745680875,17.11740439586029,-23.694089471974788,-17.501894966931797,-21.87540803048761,1.105892532429555,-28.609082110944378,-6.351193,0.325295,-2.4492935982947064e-16,1.0,12.0,59.78584843653047,0.0,0.0,0.0
2023-01-01,142891,59.96826722685724,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,95.15291106477434,81.24574785072481,104.15965354572562,80.77299318298097,124.90725812764248,93.51943748707492,11.543957098700078,94.43666150173765,17.682294314334893,131.06404866775057,52.62257677800959,-36.976949463969135,-42.42658727687545,-25.75703231523593,-51.98976574637817,0.6528540297704176,-54.24506732667953,-9.02365,0.523379,0.49999999999999994,0.8660254037844387,13.0,33.02636471711173,0.0,0.0,0.0
2023-02-01,142891,51.90341231200934,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,59.96826722685724,95.15291106477434,81.24574785072481,80.58939642040839,124.89109316556916,78.78897538078546,17.720513218500667,90.96920717571702,22.327349130782093,125.65246609268513,56.50886721381001,-13.448537514580716,-36.11553381553827,-35.595233842866506,-58.44106173111916,0.793668478721009,-58.69288210091811,-11.883858,0.71967,0.8660254037844386,0.5000000000000001,14.0,105.7133333,0.0,0.0,0.0
2023-03-01,142891,115.6369477978237,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,51.90341231200934,59.96826722685724,95.15291106477434,124.69926694581164,219.4959317900851,69.0081968678803,22.998261489237386,86.18820982431716,27.47289878775771,119.57015935488847,60.39279200928717,122.79257306377099,21.527493487934436,-7.26733955214508,-47.31704280131576,0.8371254037264432,-3.289459157941631,-8.852476,0.471301,1.0,6.123233995736766e-17,14.9,125.7761417,0.0,0.0,0.0
2023-04-01,142891,59.78584843653047,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,115.6369477978237,51.90341231200934,59.96826722685724,104.15965354572562,209.69755975179092,75.8362091122301,34.70352390087447,84.6778232996525,25.07684143549901,110.91524402220004,51.56778595987394,-48.29866268949063,-0.3041921982449347,-42.60172110664256,-71.489487761662,1.3838873603813533,-46.097717258266016,-7.412073,0.376097,0.8660254037844387,-0.4999999999999998,16.0,143.04014933093146,0.0,0.0,0.0
2023-05-01,142891,33.02636471711173,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,bootstrap,True,True,25.0,2,3,0,1,2,0,59.78584843653047,115.6369477978237,51.90341231200934,81.24574785072481,211.8172610034084,75.77540284878783,34.74536334688835,77.28218911478665,24.723010151586127,98.42260141259499,42.89000497725289,-44.758892646354255,-36.36956946379778,-59.350039121072484,-84.40808621513602,1.405385636047204,-66.44432859616998,-5.574599,0.344859,0.49999999999999994,-0.8660254037844387,17.0,153.8403846,0.0,0.0,0.0
2023-06-01,142891,105.7133333,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,33.02636471711173,59.78584843653047,115.6369477978237,95.15291106477434,115.3395111640851,69.48305365048863,42.15037308203825,69.24562525918446,30.36934704076047,83.52336005540361,28.587263582380796,220.08770630824966,-8.581698744914867,11.09837010455388,-8.345949941118302,1.3879249041958583,26.567385734813705,-2.848657,0.093838,1.2246467991473532e-16,-1.0,18.0,153.8403846,0.0,0.0,0.0
2023-07-01,142891,125.7761417,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,105.7133333,33.02636471711173,59.78584843653047,59.96826722685724,80.77299318298097,66.17518215121407,36.76229779856857,71.00569563172208,32.40865743609466,82.72117856672985,27.73569005311956,18.978503253761268,110.37778168110432,109.73782888238964,55.7155885198783,1.1343357209738998,52.048295103216404,-0.912482,0.008777,-0.4999999999999997,-0.8660254037844388,19.0,150.155,0.0,0.0,0.0
2023-08-01,142891,143.04014933093146,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,True,False,25.0,2,3,0,1,2,0,125.7761417,105.7133333,33.02636471711173,51.90341231200934,80.58939642040839,88.17194657237057,48.799646195849284,81.9736747105792,38.491045530956434,86.47144094314812,30.366120983400872,13.72597966322533,333.1089738642019,175.58910476071924,77.49251847567888,1.2678181515387041,65.41894962173144,1.220953,0.013799,-0.8660254037844384,-0.5000000000000004,20.0,152.19,0.0,0.0,0.0
2023-09-01,142891,153.8403846,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,143.04014933093146,125.7761417,105.7133333,115.6369477978237,124.69926694581164,124.8432081103105,18.680887895489075,97.16313088039955,42.067515019931285,91.67567035235835,34.35579429141497,7.550492165721656,45.525999226059774,33.0373963769522,23.36911705090592,0.44406920367504965,67.80939153071866,5.325316,0.228936,-1.0,-1.8369701987210297e-16,21.0,153.025,0.0,0.0,0.0
2023-10-01,142891,153.8403846,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,153.8403846,143.04014933093146,125.7761417,59.78584843653047,104.15965354572562,140.8855585436438,14.15563945864159,103.53037034742893,47.908575113178216,94.10409682354073,37.763201568032976,0.0,22.31285084808734,157.31906232512392,47.69671303914693,0.2954719363955326,63.478944905527065,7.904756,0.455152,-0.8660254037844386,0.5000000000000001,22.0,153.0624839,0.0,0.0,0.0
2023-11-01,142891,150.155,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,153.8403846,153.8403846,143.04014933093146,33.02636471711173,81.24574785072481,150.24030617697713,6.235518739908182,119.20612637467384,46.08534739285749,98.24415774473026,41.50386829998963,-2.395589824857991,4.974023518814952,354.65191608630533,84.81582602437751,0.13530371566374672,52.83860480554041,8.645226,0.551425,-0.5000000000000004,0.8660254037844384,23.0,125.0054812,0.0,0.0,0.0
2023-12-01,142891,152.19,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,150.155,153.8403846,153.8403846,105.7133333,95.15291106477434,152.61192306666666,2.1277577908777894,138.72756558848857,19.30625881444665,103.9865954238365,43.64980937294371,1.3552662249009417,-1.072790219740516,43.96481053918295,59.94255803314126,0.11021077730946054,46.35540223207845,9.603046,0.679944,-2.4492935982947064e-16,1.0,24.0,115.84166010489427,0.0,0.0,0.0
2024-01-01,142891,153.025,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,152.19,150.155,153.8403846,125.7761417,59.96826722685724,152.06179486666665,1.8460342168121178,146.47367670515524,10.908183433986398,108.73968616843865,45.65960639249997,0.5486562849070342,-0.5300198657979593,21.664568440168665,155.17662436553877,0.16923388096504388,40.725990107202485,8.522916,0.646832,0.49999999999999994,0.8660254037844387,25.0,114.40486068170225,0.0,0.0,0.0
2024-02-01,142891,153.0624839,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,153.025,152.19,150.155,143.04014933093146,51.90341231200934,151.79,1.4762198345782016,151.01515308848857,4.1406319403969505,116.49441389953388,44.51118787296054,0.024495278549241384,1.9363217342079686,7.006658351482353,194.8986917852116,0.3565204190635405,31.390406437859614,6.723454,0.557171,0.8660254037844386,0.5000000000000001,26.0,111.21700121765907,0.0,0.0,0.0
2024-03-01,142891,125.0054812,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,153.0624839,153.025,152.19,153.8403846,115.6369477978237,152.7591613,0.4932643305118008,152.68554218333335,1.383751746436667,124.92433653186644,40.571113116820094,-18.330424271913948,-17.86222406202772,-18.743390089002666,8.101678209767327,0.35646880430830014,0.0649550523030892,6.348351,0.505576,1.0,6.123233995736766e-17,27.0,96.8,0.0,0.0,0.0
2024-04-01,142891,115.84166010489427,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,True,False,25.0,2,3,0,1,2,0,125.0054812,153.0624839,153.025,153.8403846,59.78584843653047,143.69765503333335,16.1879082411025,147.87972495,11.276973741490503,125.70504764871447,40.46615228884082,-7.330735426268442,-24.298866129786457,-24.7000971779329,93.76100387347262,1.4354833674519942,-7.846453048873303,3.531706,0.224534,0.8660254037844387,-0.4999999999999998,28.0,68.127275,0.0,0.0,0.0
2024-05-01,142891,114.40486068170225,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,True,False,25.0,2,3,0,1,2,0,115.84166010489427,125.0054812,153.0624839,150.155,33.02636471711173,131.30320840163142,19.393129116421687,141.54660420081572,16.649974827878292,130.3763652877448,35.03594956216417,-1.2403132188290589,-25.256106025009927,-23.808823760978825,246.40464265940358,1.1647542604058672,-12.250306695383726,-0.316992,0.007249,0.49999999999999994,-0.8660254037844387,29.0,32.32,0.0,0.0,0.0
2024-06-01,142891,111.21700121765907,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,True,False,25.0,2,3,0,1,2,0,114.40486068170225,115.84166010489427,125.0054812,152.19,105.7133333,118.41733399553216,5.750553089609844,135.58824764776608,19.16072021082305,137.15790661812733,18.411681305474545,-2.786472047645294,-11.030300311616204,-26.922267417268497,5.206219259060174,0.3001219696513082,-18.913168070355923,-2.07955,0.343395,1.2246467991473532e-16,-1.0,30.0,32.32,0.0,0.0,0.0
2024-07-01,142891,96.8,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,111.21700121765907,114.40486068170225,115.84166010489427,153.025,125.7761417,113.82117400141853,2.3669357957859214,128.75941451737594,19.360824852485152,137.6165456112656,17.608198706497763,-12.962947265089486,-16.437661621606694,-36.74236235909165,-23.03786815874318,0.12225387161033596,-29.659620818097515,-3.67589,0.725809,-0.4999999999999997,-0.8660254037844388,31.0,40.91982606577126,0.0,0.0,0.0
2024-08-01,142891,68.127275,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,96.8,111.21700121765907,114.40486068170225,153.0624839,143.04014933093146,107.47395396645378,9.380329522415442,119.3885811840426,18.867528339214406,135.20186713626558,21.033225758234984,-29.620583677685953,-40.4507163471454,-55.49054656364426,-52.3719212272467,0.49716790423042845,-49.61069958350743,-5.57803,0.837401,-0.8660254037844384,-0.5000000000000004,32.0,51.378187537746975,0.0,0.0,0.0
2024-09-01,142891,32.32,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,68.127275,96.8,111.21700121765907,125.0054812,153.8403846,92.04809207255302,21.93437024606355,105.2327130340426,20.353752957352093,128.95912760868796,28.342488382026986,-52.55938242062375,-70.93969478933566,-74.14513372554418,-78.99121216835543,1.077657289642032,-74.93779571922089,-8.229489,0.837683,-1.0,-1.8369701987210297e-16,33.0,63.52777778,0.0,0.0,0.0
2024-10-01,142891,32.32,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,32.32,68.127275,96.8,115.84166010489427,153.8403846,65.74909166666667,32.30571802290114,89.7851328340426,33.36138862239387,118.8324288920213,38.52473448349489,0.0,-66.61157024793388,-72.09984735134636,-78.99121216835543,0.9683565150287506,-72.80203703538871,-10.593216,0.888011,-0.8660254037844386,0.5000000000000001,34.0,87.03954861,0.0,0.0,0.0
2024-11-01,142891,40.91982606577126,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,True,False,25.0,2,3,0,1,2,0,32.32,32.32,68.127275,114.40486068170225,150.155,44.255758333333326,20.673339860196688,75.86485614989355,37.48483830700061,108.70573017535463,44.05982493303763,26.60837272825267,-39.93620607051837,-64.23244098026692,-72.74827607087926,0.5515120457738714,-62.35725016541175,-12.28733,0.921773,-0.5000000000000004,0.8660254037844384,35.0,68.88556580353081,0.0,0.0,0.0
2024-12-01,142891,51.378187537746975,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,True,False,25.0,2,3,0,1,2,0,40.91982606577126,32.32,32.32,111.21700121765907,152.19,35.18660868859042,4.965111894055789,63.617350380571715,34.238517220700004,99.60279901416891,45.9609285279683,25.558176750716832,58.96716441134584,-53.80365683732432,-66.24075988057889,0.14501538901497665,-48.41692397576276,-12.831971,0.892278,-2.4492935982947064e-16,1.0,36.0,47.35714286,0.0,0.0,0.0
2025-01-01,142891,63.52777778,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,51.378187537746975,40.91982606577126,32.32,96.8,153.025,41.539337867839414,9.544185361289271,53.64421476725304,25.094501592466568,91.20181464231449,44.67026410388281,23.647370264524923,96.55871837871288,-34.372130392561985,-58.48536005227905,0.38032974379353524,-30.343734903575804,-11.890125,0.777896,0.49999999999999994,0.8660254037844387,37.0,48.71842105,0.0,0.0,0.0
2025-02-01,142891,87.03954861,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,63.52777778,51.378187537746975,40.91982606577126,68.127275,153.0624839,51.941930461172745,11.314513897689046,48.09884439725304,15.488229559253398,83.74371279064782,40.7051751411013,37.01022080675085,112.70752341444359,27.760208536155307,-43.13462947140896,0.7305233858010081,3.935621803145375,-8.537144,0.488216,0.8660254037844386,0.5000000000000001,38.0,47.56619048,0.0,0.0,0.0
2025-03-01,142891,68.88556580353081,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,True,False,25.0,2,3,0,1,2,0,87.03954861,63.52777778,51.378187537746975,32.32,125.0054812,67.31517130924898,18.129849163477324,51.25088999891971,21.237016446414184,78.24180151648115,34.46809102707339,-20.85716561768046,34.07550772965933,113.13603280795425,-44.893963734823174,0.8536909696907309,-11.958103637196421,-6.679589,0.322493,1.0,6.123233995736766e-17,39.0,40.8977027,0.0,0.0,0.0
2025-04-01,142891,47.35714286,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,68.88556580353081,87.03954861,63.52777778,32.32,115.84166010489427,73.15096406451026,12.322583277632003,57.345150966174835,19.92394254100735,73.56514190010871,31.198464351370966,-31.25244409682607,-25.454431880176486,46.52581330445544,-59.119074418375696,0.618481169189769,-35.625567168341156,-5.894932,0.248301,0.8660254037844387,-0.4999999999999998,40.0,31.37538462,0.0,0.0,0.0
2025-05-01,142891,48.71842105,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,47.35714286,68.88556580353081,87.03954861,40.91982606577126,114.40486068170225,67.76075242451027,19.865100940597223,59.85134144284151,16.85605892671223,67.85809879636753,28.944299308456504,2.874493915362031,-44.02725907013409,19.05823101910038,-57.4157769523931,1.1785139709684147,-28.205443544480914,-4.200691,0.139184,0.49999999999999994,-0.8660254037844387,41.0,40.785,0.0,0.0,0.0
2025-06-01,142891,47.56619048,NetworkAdapter,Mellanox,,ConnectX-4 Lx,Used,US,,SFP28 Adapter,Ethernet,PCIe,2,25Gb,akima,False,False,25.0,2,3,0,1,2,0,48.71842105,47.35714286,68.88556580353081,51.378187537746975,111.21700121765907,54.98704323784361,12.055702663441876,61.151107273546295,15.336472263314452,62.38422882705901,25.326350417134986,-2.3650819241811227,-30.94897323531609,-7.419485272707105,-57.23118771480827,0.7860805572791125,-23.75285969814172,-1.700809,0.029602,1.2246467991473532e-16,-1.0,42.0,41.17235294,0.0,0.0,0.0
